text,x,y,filename,color
477282.jpg,10.1824665,7.0695662,static/images/demo_images/acv_P-Sarraz-H-0050/477282.jpg/477282.jpg,1
477283.jpg,9.752468,6.662788,static/images/demo_images/acv_P-Sarraz-H-0050/477283.jpg/477283.jpg,1
477284.jpg,10.159844,7.1344852,static/images/demo_images/acv_P-Sarraz-H-0050/477284.jpg/477284.jpg,1
477285.jpg,10.240902,6.8403044,static/images/demo_images/acv_P-Sarraz-H-0050/477285.jpg/477285.jpg,1
477286.jpg,10.320968,6.918416,static/images/demo_images/acv_P-Sarraz-H-0050/477286.jpg/477286.jpg,1
477287.jpg,9.750212,6.8223977,static/images/demo_images/acv_P-Sarraz-H-0050/477287.jpg/477287.jpg,1
477288.jpg,10.137863,7.1052976,static/images/demo_images/acv_P-Sarraz-H-0050/477288.jpg/477288.jpg,1
477289.jpg,9.638797,6.8256216,static/images/demo_images/acv_P-Sarraz-H-0050/477289.jpg/477289.jpg,1
477290.jpg,10.311237,7.0127306,static/images/demo_images/acv_P-Sarraz-H-0050/477290.jpg/477290.jpg,1
477291.jpg,10.698265,7.247948,static/images/demo_images/acv_P-Sarraz-H-0050/477291.jpg/477291.jpg,1
477292.jpg,10.235633,8.518819,static/images/demo_images/acv_P-Sarraz-H-0050/477292.jpg/477292.jpg,1
477293.jpg,10.564333,10.584687,static/images/demo_images/acv_P-Sarraz-H-0050/477293.jpg/477293.jpg,1
477294.jpg,10.207702,10.429874,static/images/demo_images/acv_P-Sarraz-H-0050/477294.jpg/477294.jpg,1
477295.jpg,10.447133,8.761894,static/images/demo_images/acv_P-Sarraz-H-0050/477295.jpg/477295.jpg,1
477296.jpg,10.054644,8.479299,static/images/demo_images/acv_P-Sarraz-H-0050/477296.jpg/477296.jpg,1
477297.jpg,10.094865,-3.6167448,static/images/demo_images/acv_P-Sarraz-H-0050/477297.jpg/477297.jpg,0
477299.jpg,9.990815,10.240354,static/images/demo_images/acv_P-Sarraz-H-0050/477299.jpg/477299.jpg,1
477300.jpg,10.212071,10.309494,static/images/demo_images/acv_P-Sarraz-H-0050/477300.jpg/477300.jpg,1
477301.jpg,10.133257,8.638749,static/images/demo_images/acv_P-Sarraz-H-0050/477301.jpg/477301.jpg,1
477302.jpg,9.960443,10.00249,static/images/demo_images/acv_P-Sarraz-H-0050/477302.jpg/477302.jpg,1
477303.jpg,10.2697525,9.723362,static/images/demo_images/acv_P-Sarraz-H-0050/477303.jpg/477303.jpg,1
477304.jpg,10.339409,10.026132,static/images/demo_images/acv_P-Sarraz-H-0050/477304.jpg/477304.jpg,1
477305.jpg,10.193819,9.141162,static/images/demo_images/acv_P-Sarraz-H-0050/477305.jpg/477305.jpg,1
477306.jpg,9.827002,9.884687,static/images/demo_images/acv_P-Sarraz-H-0050/477306.jpg/477306.jpg,1
477307.jpg,10.596796,9.118198,static/images/demo_images/acv_P-Sarraz-H-0050/477307.jpg/477307.jpg,1
477308.jpg,10.080595,10.135474,static/images/demo_images/acv_P-Sarraz-H-0050/477308.jpg/477308.jpg,1
477309.jpg,10.599899,9.370653,static/images/demo_images/acv_P-Sarraz-H-0050/477309.jpg/477309.jpg,1
477310.jpg,10.564206,10.061391,static/images/demo_images/acv_P-Sarraz-H-0050/477310.jpg/477310.jpg,1
477311.jpg,9.870436,9.146953,static/images/demo_images/acv_P-Sarraz-H-0050/477311.jpg/477311.jpg,1
477312.jpg,10.084779,9.697161,static/images/demo_images/acv_P-Sarraz-H-0050/477312.jpg/477312.jpg,1
477313.jpg,9.987191,8.3385,static/images/demo_images/acv_P-Sarraz-H-0050/477313.jpg/477313.jpg,1
477314.jpg,10.539087,8.260713,static/images/demo_images/acv_P-Sarraz-H-0050/477314.jpg/477314.jpg,1
477315.jpg,10.547637,8.690632,static/images/demo_images/acv_P-Sarraz-H-0050/477315.jpg/477315.jpg,1
477316.jpg,10.6503725,8.914117,static/images/demo_images/acv_P-Sarraz-H-0050/477316.jpg/477316.jpg,1
477317.jpg,10.635777,9.092094,static/images/demo_images/acv_P-Sarraz-H-0050/477317.jpg/477317.jpg,1
477318.jpg,10.658174,10.549228,static/images/demo_images/acv_P-Sarraz-H-0050/477318.jpg/477318.jpg,1
477319.jpg,10.542987,8.978377,static/images/demo_images/acv_P-Sarraz-H-0050/477319.jpg/477319.jpg,1
477320.jpg,10.266774,10.437482,static/images/demo_images/acv_P-Sarraz-H-0050/477320.jpg/477320.jpg,1
477321.jpg,10.417413,8.742957,static/images/demo_images/acv_P-Sarraz-H-0050/477321.jpg/477321.jpg,1
477322.jpg,13.277668,10.017367,static/images/demo_images/acv_P-Sarraz-H-0050/477322.jpg/477322.jpg,1
477323.jpg,13.369745,10.666368,static/images/demo_images/acv_P-Sarraz-H-0050/477323.jpg/477323.jpg,1
477324.jpg,13.217222,9.864258,static/images/demo_images/acv_P-Sarraz-H-0050/477324.jpg/477324.jpg,1
477325.jpg,10.124646,-3.6463518,static/images/demo_images/acv_P-Sarraz-H-0050/477325.jpg/477325.jpg,0
477327.jpg,10.468578,7.5057535,static/images/demo_images/acv_P-Sarraz-H-0050/477327.jpg/477327.jpg,1
477328.jpg,12.920398,9.936848,static/images/demo_images/acv_P-Sarraz-H-0050/477328.jpg/477328.jpg,1
477329.jpg,13.023436,10.741332,static/images/demo_images/acv_P-Sarraz-H-0050/477329.jpg/477329.jpg,1
477330.jpg,13.528783,10.799139,static/images/demo_images/acv_P-Sarraz-H-0050/477330.jpg/477330.jpg,1
477331.jpg,12.607499,10.37604,static/images/demo_images/acv_P-Sarraz-H-0050/477331.jpg/477331.jpg,1
477332.jpg,13.494433,10.760864,static/images/demo_images/acv_P-Sarraz-H-0050/477332.jpg/477332.jpg,1
477333.jpg,12.352435,10.515149,static/images/demo_images/acv_P-Sarraz-H-0050/477333.jpg/477333.jpg,1
477334.jpg,13.576832,10.939527,static/images/demo_images/acv_P-Sarraz-H-0050/477334.jpg/477334.jpg,1
477335.jpg,13.220549,9.774158,static/images/demo_images/acv_P-Sarraz-H-0050/477335.jpg/477335.jpg,1
477336.jpg,12.582854,9.299566,static/images/demo_images/acv_P-Sarraz-H-0050/477336.jpg/477336.jpg,1
477337.jpg,13.211863,9.814782,static/images/demo_images/acv_P-Sarraz-H-0050/477337.jpg/477337.jpg,1
477338.jpg,10.114585,-3.635807,static/images/demo_images/acv_P-Sarraz-H-0050/477338.jpg/477338.jpg,0
477340.jpg,11.274971,8.855954,static/images/demo_images/acv_P-Sarraz-H-0050/477340.jpg/477340.jpg,1
477341.jpg,13.043579,9.264234,static/images/demo_images/acv_P-Sarraz-H-0050/477341.jpg/477341.jpg,1
477342.jpg,12.898412,10.617232,static/images/demo_images/acv_P-Sarraz-H-0050/477342.jpg/477342.jpg,1
477343.jpg,13.522338,10.810022,static/images/demo_images/acv_P-Sarraz-H-0050/477343.jpg/477343.jpg,1
477344.jpg,11.513551,9.23377,static/images/demo_images/acv_P-Sarraz-H-0050/477344.jpg/477344.jpg,1
477345.jpg,13.461134,10.914109,static/images/demo_images/acv_P-Sarraz-H-0050/477345.jpg/477345.jpg,1
477346.jpg,11.34241,10.370536,static/images/demo_images/acv_P-Sarraz-H-0050/477346.jpg/477346.jpg,1
477347.jpg,11.312021,9.4443035,static/images/demo_images/acv_P-Sarraz-H-0050/477347.jpg/477347.jpg,1
477348.jpg,11.877666,9.132727,static/images/demo_images/acv_P-Sarraz-H-0050/477348.jpg/477348.jpg,1
477349.jpg,10.102136,-3.6240041,static/images/demo_images/acv_P-Sarraz-H-0050/477349.jpg/477349.jpg,0
477351.jpg,11.585622,10.051593,static/images/demo_images/acv_P-Sarraz-H-0050/477351.jpg/477351.jpg,1
477352.jpg,11.672614,9.931912,static/images/demo_images/acv_P-Sarraz-H-0050/477352.jpg/477352.jpg,1
477353.jpg,12.929714,10.373045,static/images/demo_images/acv_P-Sarraz-H-0050/477353.jpg/477353.jpg,1
477354.jpg,12.895581,10.359323,static/images/demo_images/acv_P-Sarraz-H-0050/477354.jpg/477354.jpg,1
477355.jpg,12.514176,10.849524,static/images/demo_images/acv_P-Sarraz-H-0050/477355.jpg/477355.jpg,1
477356.jpg,11.823923,9.89232,static/images/demo_images/acv_P-Sarraz-H-0050/477356.jpg/477356.jpg,1
477357.jpg,12.903019,10.945234,static/images/demo_images/acv_P-Sarraz-H-0050/477357.jpg/477357.jpg,1
477358.jpg,12.45093,9.599992,static/images/demo_images/acv_P-Sarraz-H-0050/477358.jpg/477358.jpg,1
477359.jpg,10.103888,-3.6260805,static/images/demo_images/acv_P-Sarraz-H-0050/477359.jpg/477359.jpg,0
477361.jpg,11.643297,8.938755,static/images/demo_images/acv_P-Sarraz-H-0050/477361.jpg/477361.jpg,1
477362.jpg,13.507859,9.891656,static/images/demo_images/acv_P-Sarraz-H-0050/477362.jpg/477362.jpg,1
477363.jpg,12.934405,9.340118,static/images/demo_images/acv_P-Sarraz-H-0050/477363.jpg/477363.jpg,1
477364.jpg,11.8380375,9.206078,static/images/demo_images/acv_P-Sarraz-H-0050/477364.jpg/477364.jpg,1
477365.jpg,13.010432,9.505232,static/images/demo_images/acv_P-Sarraz-H-0050/477365.jpg/477365.jpg,1
477366.jpg,13.349237,9.966031,static/images/demo_images/acv_P-Sarraz-H-0050/477366.jpg/477366.jpg,1
477367.jpg,11.549717,9.027421,static/images/demo_images/acv_P-Sarraz-H-0050/477367.jpg/477367.jpg,1
477368.jpg,12.566237,9.814884,static/images/demo_images/acv_P-Sarraz-H-0050/477368.jpg/477368.jpg,1
477369.jpg,12.224975,9.377876,static/images/demo_images/acv_P-Sarraz-H-0050/477369.jpg/477369.jpg,1
477370.jpg,12.954093,9.87685,static/images/demo_images/acv_P-Sarraz-H-0050/477370.jpg/477370.jpg,1
477371.jpg,13.036393,10.782163,static/images/demo_images/acv_P-Sarraz-H-0050/477371.jpg/477371.jpg,1
477372.jpg,12.225079,10.618302,static/images/demo_images/acv_P-Sarraz-H-0050/477372.jpg/477372.jpg,1
477373.jpg,13.367604,9.505021,static/images/demo_images/acv_P-Sarraz-H-0050/477373.jpg/477373.jpg,1
477374.jpg,12.949136,11.0449,static/images/demo_images/acv_P-Sarraz-H-0050/477374.jpg/477374.jpg,1
477375.jpg,12.831725,9.587953,static/images/demo_images/acv_P-Sarraz-H-0050/477375.jpg/477375.jpg,1
477376.jpg,13.117849,10.164627,static/images/demo_images/acv_P-Sarraz-H-0050/477376.jpg/477376.jpg,1
477377.jpg,10.855281,9.342786,static/images/demo_images/acv_P-Sarraz-H-0050/477377.jpg/477377.jpg,1
477378.jpg,11.440173,10.011921,static/images/demo_images/acv_P-Sarraz-H-0050/477378.jpg/477378.jpg,1
477379.jpg,11.981925,10.54405,static/images/demo_images/acv_P-Sarraz-H-0050/477379.jpg/477379.jpg,1
