text,x,y,filename,color
476942.jpg,10.45318,3.2393084,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476942.jpg,2
476943.jpg,10.335797,2.6340122,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476943.jpg,2
476944.jpg,10.381718,3.2869575,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476944.jpg,2
476945.jpg,10.203334,2.949309,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476945.jpg,2
476946.jpg,10.343367,3.0580246,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476946.jpg,2
476947.jpg,10.997194,3.746694,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476947.jpg,2
476948.jpg,10.639047,3.2479718,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476948.jpg,2
476949.jpg,11.027927,3.8669336,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476949.jpg,2
476950.jpg,10.82617,3.7394304,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476950.jpg,2
476951.jpg,11.064061,3.594821,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476951.jpg,2
476952.jpg,10.188226,3.3778834,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476952.jpg,2
476953.jpg,11.219615,3.41507,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476953.jpg,2
476954.jpg,10.92208,2.972466,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476954.jpg,2
476955.jpg,11.049831,2.9663646,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476955.jpg,2
476956.jpg,10.151923,2.727475,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476956.jpg,2
476957.jpg,10.720669,2.8425887,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476957.jpg,2
476958.jpg,10.195231,2.9754777,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476958.jpg,2
476959.jpg,11.072034,2.943375,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476959.jpg,2
476960.jpg,10.611518,3.1976006,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476960.jpg,2
476961.jpg,11.034729,2.891353,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476961.jpg,2
476962.jpg,10.277323,2.482096,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476962.jpg,2
476963.jpg,9.924603,2.6713498,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476963.jpg,2
476964.jpg,10.068806,2.8337793,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476964.jpg,2
476965.jpg,11.017602,3.12477,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476965.jpg,2
476966.jpg,10.926011,3.0175288,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476966.jpg,2
476967.jpg,11.059828,2.8748467,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476967.jpg,2
476968.jpg,10.470053,3.2387123,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476968.jpg,2
476969.jpg,10.923399,3.8826857,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476969.jpg,2
476970.jpg,10.638634,3.6515274,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476970.jpg,2
476971.jpg,10.973225,2.8424122,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476971.jpg,2
476972.jpg,10.766899,2.9238527,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476972.jpg,2
476973.jpg,10.901651,3.2328322,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476973.jpg,2
476974.jpg,10.707029,3.051538,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476974.jpg,2
476975.jpg,10.987467,2.8609164,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476975.jpg,2
476976.jpg,10.318954,2.4971323,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476976.jpg,2
476977.jpg,11.501333,3.465621,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476977.jpg,2
476978.jpg,10.477781,3.2714496,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476978.jpg,2
476979.jpg,10.741361,2.8427303,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476979.jpg,2
476980.jpg,10.297221,3.3011782,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476980.jpg,2
476981.jpg,11.291241,3.2341578,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476981.jpg,2
476982.jpg,11.207396,3.1367595,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476982.jpg,2
476983.jpg,11.481132,3.3196683,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476983.jpg,2
476984.jpg,10.496747,3.4123254,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476984.jpg,2
476985.jpg,10.750316,2.8010085,demo_md/static/images/demo_images/acv_P-Sarraz-H-0050/476985.jpg,2
